2025-08-11 19:45:35,673: root: INFO: Current backtesting datetime 2025-07-22 16:00:00-04:00
2025-08-11 19:45:35,673: root: INFO: Current backtesting datetime 2025-07-23 09:30:00-04:00
2025-08-11 19:45:35,673: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,673: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,673: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:45:35,676: root: INFO: Current backtesting datetime 2025-07-23 16:00:00-04:00
2025-08-11 19:45:35,676: root: INFO: Current backtesting datetime 2025-07-24 09:30:00-04:00
2025-08-11 19:45:35,676: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,676: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,676: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:45:35,679: root: INFO: Current backtesting datetime 2025-07-24 16:00:00-04:00
2025-08-11 19:45:35,679: root: INFO: Current backtesting datetime 2025-07-25 09:30:00-04:00
2025-08-11 19:45:35,680: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,680: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,682: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:45:35,683: root: INFO: Current backtesting datetime 2025-07-25 16:00:00-04:00
2025-08-11 19:45:35,683: root: INFO: Current backtesting datetime 2025-07-26 09:30:00-04:00
2025-08-11 19:45:35,684: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2025-08-11 19:45:35,685: root: INFO: Current backtesting datetime 2025-07-26 09:29:00-04:00
2025-08-11 19:45:35,686: root: INFO: Current backtesting datetime 2025-07-26 09:29:00-04:00
2025-08-11 19:45:35,686: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2025-08-11 19:45:35,687: root: INFO: Current backtesting datetime 2025-07-28 08:30:00-04:00
2025-08-11 19:45:35,687: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-08-11 19:45:35,687: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-08-11 19:45:35,687: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-08-11 19:45:35,687: root: INFO: Current backtesting datetime 2025-07-28 09:30:00-04:00
2025-08-11 19:45:35,687: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-08-11 19:45:35,687: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,687: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,693: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:45:35,694: root: INFO: Current backtesting datetime 2025-07-28 16:00:00-04:00
2025-08-11 19:45:35,694: root: INFO: Current backtesting datetime 2025-07-29 09:30:00-04:00
2025-08-11 19:45:35,695: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,695: root: INFO: [34mMLTrader : Trading iteration ended at 2025-08-11 19:45:35[0m
2025-08-11 19:45:35,696: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-08-11 19:45:35,697: root: INFO: Current backtesting datetime 2025-07-29 16:00:00-04:00
2025-08-11 19:45:35,697: root: INFO: Current backtesting datetime 2025-07-30 09:30:00-04:00
2025-08-11 19:45:35,698: root: INFO: Current backtesting datetime 2025-07-30 15:59:00-04:00
2025-08-11 19:45:35,698: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2025-08-11 19:45:35,699: root: INFO: Current backtesting datetime 2025-07-30 16:00:00-04:00
2025-08-11 19:45:35,699: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2025-08-11 19:45:35,699: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2025-08-11 19:45:35,728: root: INFO: Backtesting finished
