datetime,portfolio_value,cash,positions,return
2022-08-18 10:30:00-04:00,-295330.0591125488,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.00041477934240374825
2022-08-19 10:30:00-04:00,-295572.57580566406,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0008211717217136982
2022-08-20 10:30:00-04:00,-295572.57580566406,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-21 10:30:00-04:00,-295572.57580566406,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-22 10:30:00-04:00,-296595.5487976074,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.003460987505877311
2022-08-23 10:30:00-04:00,-297130.8980102539,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0018049806034405869
2022-08-24 10:30:00-04:00,-297232.8091125488,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.00034298385989939284
2022-08-25 10:30:00-04:00,-296829.038482666,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0013584322373036972
2022-08-26 10:30:00-04:00,-296293.68533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0018035740443410608
2022-08-27 10:30:00-04:00,-296293.68533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-28 10:30:00-04:00,-296293.68533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-29 10:30:00-04:00,-298511.19564819336,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.007484163263375976
2022-08-30 10:30:00-04:00,-298298.3464355469,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0007130359455507218
2022-08-31 10:30:00-04:00,-298804.0281677246,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0016952213722276621
2022-09-01 10:30:00-04:00,-299712.18533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0030393069701777353
2022-09-02 10:30:00-04:00,-298758.8773803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.003180744726214102
2022-09-03 10:30:00-04:00,-298758.8773803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-09-04 10:30:00-04:00,-298758.8773803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-09-05 10:30:00-04:00,-298758.8773803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-09-06 10:30:00-04:00,-299681.2265930176,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0030872696427768354
2022-09-07 10:30:00-04:00,-300029.5281677246,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.001162240219938937
2022-09-08 10:30:00-04:00,-299389.68533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.002132599542385649
2022-09-09 10:30:00-04:00,-298441.538482666,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0031669322526277632
2022-09-10 10:30:00-04:00,-298441.538482666,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-09-11 10:30:00-04:00,-298441.538482666,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-09-12 10:30:00-04:00,-297662.3773803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0026107662701925216
2022-09-13 10:30:00-04:00,-298558.9289550781,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.003011974783636795
2022-09-14 10:30:00-04:00,-299508.3670654297,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.003180069387556106
2022-09-15 10:30:00-04:00,-299703.1583251953,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0006503700102744592
2022-09-16 10:30:00-04:00,-300840.93533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0037963464062733543
2022-09-17 10:30:00-04:00,-300840.93533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-09-18 10:30:00-04:00,-300840.93533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-09-19 10:30:00-04:00,-301083.45596313477,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0008061423875516116
2022-09-20 10:30:00-04:00,-300722.2575378418,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0011996621472858404
2022-09-21 10:30:00-04:00,-300586.8091125488,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0004504103766775902
2022-09-22 10:30:00-04:00,-301816.1789550781,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.004089899507429662
2022-09-23 10:30:00-04:00,-302590.1789550781,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0025644748491604474
2022-09-24 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.15798535971294458
2022-09-25 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-09-26 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-09-27 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-09-28 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-09-29 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-09-30 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-01 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-02 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-03 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-04 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-05 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-06 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-07 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-08 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-09 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-10 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-11 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-12 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-13 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-14 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-15 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-16 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-17 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-18 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-19 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-20 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-21 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-22 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-23 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-24 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-25 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-26 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-27 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-28 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-29 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-30 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-10-31 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-01 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-02 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-03 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-04 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-05 10:30:00-04:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-06 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-07 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-08 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-09 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-10 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-11 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-12 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-13 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-14 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-15 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-16 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-17 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-18 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-19 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-20 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-21 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-22 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-23 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-24 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-25 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-26 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-27 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-28 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-29 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-11-30 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-01 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-02 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-03 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-04 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-05 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-06 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-07 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-08 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-09 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-10 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-11 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-12 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-13 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-14 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-15 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-16 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-17 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-18 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-19 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-20 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-21 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-22 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-23 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-24 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-25 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-26 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-27 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-28 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-29 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2022-12-30 09:30:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2023-01-03 15:59:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
2023-01-03 16:00:00-05:00,-350394.9972229004,-350394.9972229004,[],0.0
